Golubtemplate,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72
U24704_at,8.487840034,7.87036472,9.005624549,8.625708843,9.13442632,6.64385619,8.915879379,9.20701432,9.709083813,7.839203788,8.573647187,9.049848549,8.396604781,8.335390355,9.741466986,9.651051691,7.098032083,8.124121312,6.942514505,9.310612782,8.108524457,6.64385619,7.948367232,7.882643049,8.951284715,8.45532722,6.64385619,7.693486957,7.257387843,6.64385619,8.939579214,9.082149041,6.64385619,8.016808288,8.854868383,9.154818109,9.364134655,8.558420713,9.54689446,9.076815597,7.845490051,7.707359132,9.905387005,9.25502857,8.794415866,7.787902559,9.09011242,9.147204925,9.337621902,8.909893084,8.588714636,8.584962501,6.64385619,10.09275714,6.64385619,6.64385619,8.479780264,9.271463028,7.686500527,8.661778098,6.64385619,6.64385619,7.139551352,6.857980995,8.864186145,7.459431619,8.675957033,8.73809226,6.64385619,8.693486957,6.64385619,6.64385619
U25165_at,8.129283017,8.14974712,8.417852515,9.33315535,10.18611424,6.64385619,9.596189756,8.77148947,8.832890014,8.54689446,8.471675214,8.77148947,8.511752654,8.885696373,10.22520744,9.52160044,9.569855608,8.005624549,6.64385619,8.164906927,8.942514505,8.696967526,8.857980995,9.236014192,9.06608919,8.885696373,6.942514505,8.968666793,8.409390936,8.797661526,9.459431619,8.826548487,8.647458426,8.357552005,8.861086906,8.97441459,9.413627929,9.202123824,9.861086906,8.426264755,9.100662339,8.845490051,10.4655664,9.674192268,9.417852515,8.539158811,9.471675214,9.262094845,9.717676423,9.769837844,9.810571635,10.38909352,9.407267764,10.85174904,10.55937709,8.348728154,9.074141463,9.719388821,8.73470962,8.614709844,7.257387843,9.162391329,8.159871337,8.826548487,9.189824559,8.247927513,9.082149041,9.082149041,9.417852515,8.326429487,8.668884984,8.344295908
U25265_at,8.957102042,8.810571635,8.519636253,9.317412614,8.936637939,9.831307244,8.214319121,7.787902559,7.820178962,6.672425342,7.321928095,6.857980995,8.204571144,9.310612782,8.781359714,8.965784285,8.495855027,7.400879436,9.353146825,7.6794801,6.64385619,9.357552005,7,6.64385619,9.303780748,7.876516947,9.197216693,7.257387843,9.233619677,8.471675214,6.64385619,9.383704292,9.893301531,7.312882955,9.491853096,9.426264755,10.05934446,7.820178962,8.434628228,7.108524457,8.413627929,9.638435914,6.64385619,6.918863237,8.164906927,6.64385619,8.876516947,7.658211483,7.6794801,9.22881869,8.224001674,9.063395081,6.64385619,9.417852515,6.64385619,6.64385619,7.714245518,8.689997971,8.396604781,8.991521846,9.612868497,7.348728154,6.906890596,8.924812504,6.64385619,9.50779464,8.011227255,6.64385619,7.700439718,8.303780748,8.400879436,6.64385619
U25435_at,8.022367813,7.554588852,7.714245518,8.353146825,9.184875343,7.982993575,8.491853096,8.194756854,7.87036472,6.894817763,7.54689446,7.238404739,7.807354922,8.707359132,9.030667136,8.596189756,7.8008999,8.087462841,8.271463028,6.64385619,6.64385619,9.098032083,7.14974712,7.930737338,6.64385619,6.64385619,6.64385619,7.832890014,6.64385619,7.129283017,7.366322214,8.199672345,8.54689446,8.409390936,8.991521846,9.285402219,9.403012024,8.658211483,8.74819285,8.888743249,8.731319031,8.361943774,9.596189756,8.353146825,9.68474862,6.64385619,8.994353437,8.977279923,9.398743692,8.118941073,8.607330314,7.199672345,7.523561956,10.00422047,8.098032083,8.951284715,8.573647187,8.988684687,7.936637939,7.924812504,7.426264755,7.366322214,6.820178962,8.103287808,8.442943496,8.693486957,7.924812504,7.022367813,7.577428828,6.64385619,8.21916852,8.011227255
U25750_at,9.038918989,8.189824559,8.784634846,8.519636253,9.139551352,9.77148947,7.607330314,6.714245518,7.64385619,7.813781191,8.103287808,8.17990909,8.939579214,9.364134655,8.696967526,9.095397023,8.303780748,8.573647187,9.487840034,7.451211112,8.339850003,9.721099189,9.044394119,8.921840937,8.873444113,8.54303182,9.87958325,8.326429487,9.068778278,8.422064766,7.845490051,9.306061689,9.638435914,9.28771238,9.426264755,9.116343961,10.06877828,9.567956075,8.97441459,9.136991112,9.250298418,9.727920455,9.560332834,8.977279923,9.233619677,8.118941073,9.063395081,9.033423002,8.451211112,9.424166289,9.411510988,9.002815016,8.721099189,9.434628228,7.73470962,8.900866808,8.829722735,9.164906927,8.797661526,8.960001932,9.461479447,9.342074668,9.247927513,9.144658243,8.882643049,9.144658243,9.440869168,7.888743249,8.851749041,8.933690655,9.584962501,9.746514321
U25789_at,11.6329952,12.22037833,12.94690627,12.9558315,13.33566949,12.47471995,12.80654962,12.86283105,12.6359448,12.6941402,12.40753333,12.93461233,13.14178784,12.88836274,13.30349538,13.03014982,12.72003045,12.44138803,12.4123052,11.34983409,13.389228,12.78647385,12.65239686,12.87920032,12.51988192,12.55026581,11.99753235,12.51914479,12.02410078,12.26824957,13.0513789,12.7638348,11.90839262,12.12120972,12.67860014,13.37612539,12.90839262,12.91737208,13.17352099,12.24376903,12.23541594,12.52772134,13.31415836,12.92462696,13.16459272,12.46224663,12.55842071,13.44125833,13.34124082,12.96054501,12.55961609,12.45095346,13.58367045,13.49473061,12.22641219,12.74924094,12.67683861,12.89671082,12.79725622,12.58660526,12.3984765,13.27685139,12.45738088,12.4655664,13.14768193,13.42560931,13.23197114,13.18812518,13.25944905,12.63911456,13.04268537,13.25930192
U25849_at,7.531381461,7.768184325,9.871905238,8.668884984,10.01820018,6.64385619,9.773139207,8.654636029,9.636624621,7.936637939,9.226412193,8.299208018,9.392317423,9.689997971,9.622051819,9.868822555,9.142107057,7.426264755,6.754887502,7.044394119,6.857980995,9.121533517,7.851749041,9.068778278,7.434628228,6.64385619,6.64385619,6.64385619,6.64385619,6.700439718,9.751544059,6.64385619,6.64385619,6.882643049,8.438791853,10.37937837,8.903881846,8.97441459,9.861086906,8.209453366,8.758223215,7.483815777,10.18115226,9.853309555,10.55170826,6.64385619,9.13442632,9.136991112,10.11894107,9.832890014,9.37721053,6.64385619,9.315149562,10.88111396,11.50034397,8.22881869,9.068778278,9.558420713,8.682994584,6.64385619,6.64385619,7.614709844,7.50779464,7.21916852,8.087462841,8.842350343,8.829722735,9.62388149,7.658211483,6.794415866,8.861086906,6.64385619
U26648_at,8.8008999,8.353146825,7.994353437,9.436711542,9.693486957,9.440869168,9.240791332,8.724513853,9.411510988,9.124121312,8.906890596,7.876516947,8.791162889,8.77478706,8.625708843,9.915879379,9.116343961,8.375039431,9.46760555,7.912889336,9.381542951,8.588714636,8.204571144,9.152284842,9.315149562,8.409390936,8.787902559,8.233619677,9.315149562,8.968666793,7.977279923,9.477758266,9.442943496,9.620219826,9.584962501,7.562242424,9.116343961,9.167418146,9.428360173,6.930737338,8.554588852,9.753216749,9.899356923,8.592457037,8.661778098,6.741466986,9.453270634,8.483815777,9.465566405,9.651051691,9.837627933,9.044394119,8.607330314,10.45738088,10.79116289,8.717676423,7.727920455,9.503825738,8.816983623,9.743151394,8.882643049,9.041659152,9.098032083,9.11113567,8.584962501,9.233619677,9.20701432,8.985841937,7.636624621,8.519636253,9.049848549,9.192292814
U26710_at,7.129283017,8.592457037,6.672425342,8.592457037,7.348728154,8.447083226,8.257387843,7.768184325,7.266786541,7.21916852,6.727920455,8.087462841,8.930737338,7.622051819,8.335390355,7.807354922,9.586839788,7.584962501,8.471675214,7.06608919,6.741466986,8.353146825,8.027905997,8.108524457,7.54689446,6.965784285,6.64385619,7.348728154,7.087462841,6.64385619,6.87036472,8.707359132,9.531381461,8.523561956,8.640244936,8.479780264,6.64385619,8.882643049,8.247927513,6.64385619,8.22881869,7.6794801,8.317412614,7.022367813,6.64385619,6.64385619,8.238404739,8.764871591,8.854868383,8.945443836,8.945443836,6.64385619,8.005624549,10.41996018,9.702172685,7.826548487,6.845490051,8.326429487,6.64385619,8.344295908,8.159871337,7.73470962,6.64385619,6.64385619,6.686500527,6.882643049,7.348728154,6.820178962,6.930737338,8.209453366,7.17990909,8
U27330_at,8.451211112,8.344295908,6.64385619,8.082149041,7.303780748,8.523561956,7.098032083,6.64385619,7.977279923,7.554588852,6.64385619,8.370687407,7.607330314,8.17990909,6.768184325,8.339850003,7.622051819,8.087462841,8.599912842,6.894817763,6.741466986,8.169925001,7.912889336,8.113742166,8.550746785,7.714245518,8.353146825,8.103287808,7.238404739,7.189824559,6.64385619,7,6.754887502,7.434628228,8.247927513,8.233619677,8.174925683,8.285402219,8.22881869,8.055282436,8.113742166,8.370687407,7.994353437,7.06608919,7.714245518,7.658211483,7.375039431,7.741466986,7.965784285,8.049848549,7.845490051,7.707359132,7.971543554,8.092757141,8.113742166,8.144658243,8.479780264,8.703903573,8.375039431,7.761551232,8.076815597,8.169925001,8.330916878,7.787902559,8.353146825,7.826548487,7.727920455,6.64385619,7.076815597,8.243173983,8.672425342,9.082149041
U27831_at,9.632995197,10.12541347,7.876516947,9.33315535,9.445014846,9.884170519,8.353146825,9.052568051,8.392317423,8.531381461,8.321928095,8.787902559,8.06608919,9.424166289,9.216745858,8.357552005,7.894817763,9.21916852,9.46760555,8.503825738,8.640244936,10,9.693486957,9.681238412,7.965784285,9.103287808,9.984418459,9.033423002,9.48984796,9.049848549,8.224001674,9.990103964,10.60547952,9.769837844,9.640244936,8.30833903,10.22158712,9.616548844,8.721099189,9.216745858,10.05663772,10.24911345,9.721099189,9.50779464,9.550746785,8.839203788,9.162391329,9.769837844,8.909893084,9.45532722,9.440869168,9.21916852,7.813781191,8.413627929,8.573647187,9.238404739,8.060695932,9.709083813,9.17990909,9.022367813,9.926295995,9.656424863,9.820178962,9.84862294,9.978710459,9.20701432,9.677719642,8.721099189,9.749869427,9.784634846,10.05934446,10.48984796
U28386_at,8.784634846,9.794415866,9.616548844,9.019590728,10.00281502,7.209453366,9.828136484,9.182394353,8.54303182,9.076815597,8.383704292,9.100662339,9.071462363,9.057991723,9.337621902,9.779719355,9.56414949,9.164906927,9.529430554,8.73809226,8.764871591,8.554588852,8.113742166,8.087462841,10.04712391,8.071462363,8.682994584,9.368506462,9.485829309,8.864186145,7.924812504,9.403012024,10.52845411,9.46760555,9.273795599,9.84862294,8.370687407,9.695228291,10.07815081,7.330916878,9.562242424,6.64385619,9.787902559,8.829722735,10.37937837,7.044394119,9.361943774,9.56414949,9.977279923,9.413627929,9.189824559,10.09143539,8.071462363,9.933690655,10.34318572,8.199672345,9.052568051,10.06069593,8.930737338,8.751544059,7.845490051,9.62935662,8.764871591,8.64385619,9.245552706,9.810571635,10.00842862,8.906890596,7.971543554,7.826548487,8.906890596,8.710806434
U28686_at,9.451211112,9.346513733,10.66799854,8.727920455,9.396604781,9.714245518,9.487840034,8.22881869,8.724513853,9.147204925,8.971543554,9.209453366,10.06743436,10.3140167,10.97656412,10.70476824,10.05528244,8.447083226,8.491853096,6.64385619,7.62935662,10.41890673,8.918863237,9.537218401,8.721099189,8.636624621,8.921840937,8.209453366,9.4325419,9.477758266,9.449148645,9.95419631,9.949826711,10.01541505,9.824958741,10.80493767,9.829722735,9.556506055,9.8008999,9.124121312,8.930737338,9.758223215,10.16616308,10.15860969,10.99788513,9.946906274,10.04302728,9.951284715,9.932214752,9.299208018,9.688250309,8.948367232,9.197216693,11.60917874,9.874981348,10.45532722,9.269126679,9.923327485,9.991521846,9.836050355,8.74819285,9.810571635,9.544964433,9.231221181,9.552669098,10.53235593,9.873444113,9.990103964,9.769837844,9.147204925,9.967226259,10.13314221
U28687_at,9.152284842,8.22881869,6.64385619,7.426264755,7.882643049,8.985841937,6.807354922,7.948367232,6.845490051,7.459431619,7.417852515,6.64385619,7.988684687,8.027905997,7.62935662,7.8008999,6.794415866,8.14974712,8.939579214,6.64385619,7.531381461,8.577428828,7.876516947,7.77478706,7.577428828,8.159871337,9.434628228,7.882643049,9.159871337,8.54689446,6.64385619,8.614709844,9.231221181,7.17990909,8.727920455,8.330916878,9.20701432,6.781359714,7.451211112,7.285402219,6.64385619,9.447083226,8.076815597,7.409390936,8.13442632,7.636624621,8.375039431,8.603626345,7.882643049,8.447083226,9.50779464,8.54689446,7.531381461,7.366322214,7.658211483,7.74819285,8.539158811,8.204571144,7.599912842,9.092757141,8.426264755,8.290018847,8.921840937,7.960001932,8.519636253,8.936637939,8.224001674,7.417852515,7.539158811,7.672425342,8.238404739,9
U28831_at,8.103287808,10.10983065,8.413627929,7.348728154,9.197216693,8.483815777,8.882643049,7.636624621,7.383704292,8.622051819,8.082149041,7.033423002,8.438791853,9.13442632,8.321928095,8.266786541,7.475733431,6.741466986,6.64385619,6.64385619,6.64385619,9.095397023,8.092757141,8.266786541,6.768184325,6.64385619,6.64385619,6.64385619,6.64385619,7.21916852,7.686500527,6.64385619,10.95201316,8.515699838,8.50779464,9.221587121,9.4325419,8.21916852,8.924812504,8.794415866,6.64385619,7.95419631,8.689997971,7.348728154,9.681238412,6.87036472,8.86727874,9.689997971,9.005624549,7.826548487,9.403012024,7.851749041,6.64385619,8.891783703,10.76983784,6.64385619,8.290018847,9.139551352,8.487840034,8.303780748,8.016808288,10.16239133,8.915879379,7.781359714,7.794415866,9.400879436,9.457380879,7.592457037,6.64385619,7.622051819,9.082149041,8.233619677
U28963_at,9.605479518,9.273795599,9.808964175,8.344295908,9.430452552,9.891783703,9.108524457,8.531381461,9.703903573,8.84862294,9.758223215,8.888743249,9.353146825,9.20701432,9.946906274,9.703903573,9.076815597,8.214319121,9.221587121,9.698704667,8.744833837,9.139551352,9.172427509,8.413627929,8.988684687,7.584962501,7.714245518,8.539158811,8.965784285,7.948367232,7.924812504,9.299208018,9.933690655,9.854868383,9.885696373,8.700439718,9.717676423,9.631177056,9.640244936,8.861086906,9.306061689,8.8008999,9.854868383,8.8008999,9.566054038,8.092757141,9.751544059,8.531381461,9.385862401,9.019590728,10.05392588,8.199672345,9.192292814,10.06608919,8.027905997,8.84862294,8.97441459,9.326429487,9.036173613,9.278449458,9.027905997,8.751544059,8.84862294,8.829722735,9.649256178,9.479780264,9.20701432,8.139551352,9.202123824,9.136991112,9.865733271,8.909893084
U29171_at,9.076815597,9.14974712,10.97010589,8.700439718,10.04575966,9.005624549,9.417852515,9.594324604,9.759888183,8.915879379,9.812177306,9.100662339,10.36959735,11.29347165,10.06877828,10.58214198,10.63481105,8.909893084,8.909893084,9.988684687,9.383704292,11.56938096,11.45994385,11.28540222,10.27496047,9.231221181,8.77478706,9.052568051,10.57742883,10.55842071,9.799281622,10.44604941,10.73301532,10.03754695,9.864186145,10.31854281,9.909893084,9.535275377,9.712527,9.025139562,9.047123912,9.871905238,9.413627929,9.14974712,10.10721708,9.965784285,9.847057346,9.485829309,9.724513853,10.26209485,10.53818893,9.786269628,9.888743249,10.15987134,6.64385619,11.11504365,9.197216693,9.426264755,10.10721708,9.497851837,8.997179481,10.2911707,9.394462695,10.906139,11.62113611,12.0115767,11.2644426,10.73131903,9.656424863,9.703903573,10.02513956,12.22037833
U29607_at,11.54158066,12.56629193,12.85953479,11.63888838,12.51914479,13.16867212,11.48331195,12.31146452,11.68693817,11.31514956,12.2285181,11.87305955,12.36468186,12.6295843,11.86997933,12.4437206,11.72962074,11.14465824,12.09407769,11.65194861,10.53138146,12.7232343,11.93369065,11.4003458,11.48179943,11.29001885,12.27262978,11.77971936,12.37368083,11.60733031,11.28713519,12.64250303,13.96578428,13.16474983,12.78790256,12.74167764,13.08762858,12.69021628,11.83526092,12.5228267,12.89557528,13.00895378,12.05562137,11.84705735,12.14306428,11.98868469,12.40141288,12.77087033,12.51002236,12.50729912,12.67220432,12.09836113,11.82257083,13.18379043,12.77889848,12.35038674,12.50084188,12.3278333,12.07915141,12.27466934,12.83071326,12.94526093,12.14433959,11.76113565,12.16459272,12.50183718,11.84235034,10.50581155,11.47927503,12.06844242,12.85116341,12.47497338
U29656_at,8.82336724,8.483815777,7.864186145,8.933690655,8.900866808,8.194756854,7.87036472,8.84862294,6.87036472,7.787902559,7.918863237,9.407267764,8.539158811,8.675957033,8.686500527,9.62935662,7.129283017,8.84862294,7.607330314,7.6794801,9.642051693,9.665335917,9.131856961,9.987264012,9.436711542,9.419960178,9.616548844,8.430452552,8.707359132,9.840777924,6.672425342,9.736401931,10.58025857,9.862637358,8.430452552,9.098032083,9.144658243,9.25502857,9.084808388,8.554588852,9.159871337,8.826548487,9.796039609,8.924812504,8.731319031,7.988684687,8.247927513,8.861086906,9.159871337,8.54689446,9.736401931,9.197216693,8.515699838,9.259743264,7.960001932,8.303780748,9.182394353,10.12153352,8.005624549,8.405141463,8.857980995,9.636624621,9,9.413627929,9.567956075,9.20701432,9.139551352,8.599912842,9.826548487,9.926295995,9.710806434,8.997179481
U29680_at,6.64385619,6.95419631,7.383704292,6.64385619,6.918863237,6.64385619,6.64385619,7.238404739,6.794415866,6.64385619,6.64385619,6.768184325,8.64385619,7.965784285,7.247927513,7.442943496,8.810571635,6.64385619,7.686500527,6.64385619,10.87805091,7.700439718,8.888743249,9.306061689,7.159871337,7.539158811,7.64385619,7.515699838,6.894817763,7.832890014,6.87036472,9.174925683,7.864186145,8.285402219,6.977279923,9.475733431,8.271463028,7.129283017,6.64385619,6.820178962,6.832890014,7.894817763,8.022367813,8.144658243,7.348728154,8.603626345,6.658211483,6.906890596,6.686500527,6.727920455,6.918863237,8.73809226,6.64385619,6.64385619,6.977279923,6.64385619,7.294620749,7.033423002,7.285402219,7.159871337,6.686500527,7.6794801,7.118941073,10.94982671,11.20151134,6.700439718,9.192292814,7.960001932,10.28424575,7.199672345,9.016808288,10.77478706
U29700_at,9.319672121,8.994353437,8.515699838,9.517669388,9.008428622,9.491853096,7.651051691,7.787902559,7.515699838,7.74819285,8.577428828,8.118941073,8.997179481,9.192292814,9.095397023,8.885696373,8.108524457,9.226412193,9.008428622,8.693486957,9.654636029,9.436711542,9.837627933,10.30035256,8.960001932,8.447083226,9.958552715,9.491853096,9.436711542,8.900866808,8.159871337,8.900866808,10.22881869,8.945443836,9.890264277,8.97441459,9.698704667,9.894817763,6.64385619,8.909893084,9.113742166,9.727920455,9.533329732,9.6794801,9.651051691,8.577428828,8.592457037,9.09011242,8.668884984,9.749869427,9.677719642,8.980139578,9.224001674,8.658211483,8.169925001,9.726218159,9.813781191,8.891783703,8.894817763,9.407267764,9.01402047,9.355351096,9.567956075,9.262094845,8.209453366,9.761551232,9.674192268,7.14974712,9.428360173,9.717676423,9.016808288,9.499845887
U30255_at,8.686500527,6.64385619,8.388017285,9.35974956,8.614709844,7.614709844,9.292321633,9.661778098,9.321928095,9.419960178,9.204571144,8.84862294,7.06608919,6.714245518,9.741466986,9.888743249,9.321928095,9.139551352,8.813781191,8.409390936,9.511752654,9.709083813,10.14465824,10.86031105,10.88417052,10.00422047,10.33091688,10.85252951,10.27029533,9.346513733,8.74819285,9.693486957,8.535275377,8.686500527,8.092757141,8.174925683,7.357552005,8.915879379,9.836050355,8.554588852,7.523561956,7.857980995,9.797661526,8.927777962,9.87958325,9.071462363,9.030667136,9.330916878,9.964340868,8.238404739,10.04302728,8.523561956,6.64385619,9.22881869,6.64385619,6.64385619,6.64385619,9.074141463,9.231221181,7.417852515,6.64385619,9.299208018,8.611024797,9.991521846,9.434628228,9.100662339,9.677719642,9.972979786,11.4429435,10.5137276,9.560332834,9.939579214
